,lat,lon,actual_lat,actual_lon,city,country,temp,clouds,humidity,wind_speed
546,-3.8735810870132186,-98.36223990518118,-0.7432918,-90.3156893,Puerto Ayora,EC,68.11,0,100,9.82
547,14.42320312440622,60.10892786984929,17.0506675,54.1065864,Salalah,OM,82.4,0,32,14.99
548,1.2645138963843856,-2.7156205700243574,4.8665091,-2.240888,Axim,GH,80.71,76,100,8.93
549,0.881721678496787,-59.82796037426234,2.8235098,-60.6758331,Boa Vista,BR,82.4,40,65,8.05
550,19.567493731414324,-6.686899188567291,18.904265,-3.5275161,Araouane,ML,50.83,0,40,7.58
551,2.3433594136450675,152.28156814046284,-2.5781167,150.8086082,Kavieng,PG,86.02,32,100,8.3
552,51.82454605388274,7.910823782607723,52.0169417,7.209786,Rosendahl,DE,34.81,32,100,4.7
553,19.627491190365156,59.28382582767055,22.5652759,59.5066376,Sur,OM,78.46,0,97,16.31
554,-6.231454324003683,39.65531401482968,-6.4278933,39.5523859,Sokoni,TZ,75.2,20,94,3.89
555,16.832769435740886,-73.11809415855217,18.2807252,-73.3959201,Aquin,HT,81.97,64,100,21.45
556,-21.82872956735642,-46.41952955170525,-21.7853787,-46.5619303,Pocos De Caldas,BR,59.07,0,62,3.38
557,32.483808417668236,-87.05389917012698,32.4073589,-87.02110069999999,Selma,US,57.2,1,71,6.93
558,-27.469782675537562,-40.046249520716984,-22.9657374,-42.02798689999999,Arraial Do Cabo,BR,69.8,20,83,8.05
559,29.17188213039794,-8.623007156353141,29.693392,-9.732156999999999,Tiznit,MA,33.73,0,82,2.04
560,6.483957639267609,104.23109675636479,5.329624,103.1370142,Kuala Terengganu,MY,80.6,75,88,4.7
561,-13.048539125967181,-50.80817669484532,-13.2734823,-50.16385,Sao Miguel Do Araguaia,BR,75.31,44,91,5.57
562,84.91899477520154,13.81346026004576,78.0648475,14.2334597,Barentsburg,SJ,30.2,75,92,5.82
563,27.40468548298532,34.5465686876244,27.2578957,33.8116067,Hurghada,EG,66.2,0,39,6.93
